selling_price,year,km_driven,fuel,seller_type,transmission,owners,kmpl,engine_cc,power_bhp,seats
340000,2009,214000,Diesel,Individual,Manual,2,16.8,1493,110,5
240000,2016,50000,Petrol,Individual,Manual,1,22.74,796,47.3,5
1085000,2018,1000,Petrol,Individual,Automatic,1,18,1497,117.6,5
750000,2017,19000,Diesel,Individual,Automatic,1,28.4,1248,74.02,5
95000,2012,265000,Diesel,Individual,Manual,2,17,1405,70,5
215000,2014,80000,Petrol,Individual,Manual,2,23.95,998,67.05,5
1290000,2016,50000,Diesel,Individual,Automatic,1,16,2179,140,7
150000,2010,80000,Petrol,Individual,Manual,1,20.92,998,67.1,5
219000,2013,50000,Petrol,Individual,Manual,2,21.1,814,55.2,5
325000,2018,100000,Petrol,Individual,Manual,1,23.84,1199,84,5
260000,2013,120000,Petrol,Individual,Manual,2,15.1,1196,73,5
2625000,2017,9000,Diesel,Dealer,Automatic,1,13.6,1999,177,5
5150000,2019,20000,Petrol,Dealer,Automatic,1,22.37,2487,214.56,5
3200000,2017,45000,Diesel,Dealer,Automatic,1,19.33,1999,177,5
503000,2015,110000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
3800000,2019,20000,Diesel,Individual,Automatic,1,18,1969,190,5
2000000,2016,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494,157.7,5
225000,2013,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998,67.05,5
740000,2018,38817,Diesel,Dealer,Manual,1,27.39,1248,74,5
550000,2016,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199,88.7,5
750000,2013,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494,100.6,7
650000,2019,5621,Petrol,Trustmark Dealer,Automatic,1,22,1197,81.8,5
625000,2017,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496,88.73,5
600000,2018,69779,Petrol,Dealer,Automatic,1,22,1197,81.8,5
450000,2017,56290,Diesel,Dealer,Manual,1,24,1186,73.97,5
5400000,2019,7500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
5500000,2019,8500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
779000,2019,7032,Petrol,Trustmark Dealer,Automatic,1,19,1199,88.76,5
645000,2016,11000,Petrol,Dealer,Automatic,1,14.3,1598,103.5,5
2475000,2018,2000,Diesel,Dealer,Automatic,1,16.8,1984,150,5
700000,2019,40000,Diesel,Individual,Automatic,1,23.8,1498,78.9,5
950000,2017,45000,Diesel,Individual,Manual,1,21.38,1396,88.7,5
160000,2010,80000,Petrol,Individual,Manual,2,19.7,796,46.3,5
409999,2015,135000,Diesel,Individual,Manual,2,24.4,1120,71.01,5
840000,2015,120000,Diesel,Individual,Manual,2,12.99,2494,100.6,7
450000,2013,67000,Diesel,Individual,Manual,1,23.59,1364,67.1,5
900000,2017,50000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
570000,2008,134000,Diesel,Individual,Manual,2,12.8,2494,102,7
254999,2011,110000,Diesel,Individual,Manual,2,23.08,1461,63.1,5
130000,2009,40000,Petrol,Individual,Manual,1,16.1,796,37,4
530000,2013,120000,Diesel,Individual,Manual,2,23.4,1248,74,5
520000,2015,110000,Diesel,Individual,Manual,2,20.14,1498,88.8,5
229999,2011,170000,Diesel,Individual,Manual,2,21,1461,64.1,5
81000,2004,80000,Petrol,Individual,Manual,2,16.1,796,37,4
600000,2016,47000,Diesel,Individual,Manual,1,25.2,1248,74,5
409999,2015,93000,Petrol,Individual,Manual,1,19.1,1197,81.86,5
120000,2010,70000,Petrol,Individual,Manual,2,16.1,796,37,4
320000,2014,50000,Petrol,Individual,Manual,1,23.1,998,67.04,5
292000,2015,70000,Diesel,Individual,Manual,1,20,1399,68.05,5
390000,2012,80000,Diesel,Individual,Manual,1,13.93,2179,138.03,7
550000,2016,44000,Petrol,Individual,Manual,1,18.16,1196,86.8,5
385000,2014,25000,Petrol,Individual,Manual,1,23.1,998,67.04,5
800000,2016,25000,Petrol,Individual,Manual,1,15.29,1591,121.3,5
675000,2019,10000,Petrol,Individual,Manual,1,21.21,1197,81.8,5
1525000,2018,50000,Diesel,Individual,Manual,1,17.6,2179,153.86,7
950000,2018,30000,Diesel,Individual,Manual,1,23,1498,98.96,5
610000,2015,50000,Diesel,Individual,Manual,2,21.19,1396,88.73,5
525000,2012,120000,Diesel,Individual,Manual,1,22.54,1396,88.73,5
700000,2019,40000,Diesel,Individual,Automatic,1,23.8,1498,78.9,5
375000,2015,80000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
580000,2015,90000,Diesel,Individual,Manual,1,20.45,1461,83.8,5
434999,2015,50000,Petrol,Individual,Manual,2,20.4,1197,83.11,5
350000,2020,2136,Petrol,Individual,Manual,1,22.5,999,67,5
730000,2012,250000,Diesel,Individual,Manual,1,12.99,2494,100,7
600000,2015,35000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
1050000,2015,120000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
735000,2017,70000,Diesel,Individual,Manual,1,27.39,1248,74,5
1050000,2018,18000,Diesel,Dealer,Manual,1,19.6,1461,108.45,5
420000,2016,110000,Diesel,Individual,Manual,2,18.2,1248,73.74,7
800000,2017,60000,Diesel,Individual,Manual,1,23.65,1248,88.5,5
2000000,2015,60000,Diesel,Individual,Automatic,1,12.55,2982,168.5,7
600000,2016,147000,Diesel,Individual,Manual,2,26.59,1248,74,5
1900000,2015,130000,Diesel,Individual,Automatic,1,12.55,2982,168.5,7
500000,2011,99500,Diesel,Individual,Manual,3,11.5,1991,147.9,7
200000,2011,110000,Diesel,Individual,Manual,2,17,1405,71,5
370000,2016,35000,Petrol,Individual,Manual,1,19.49,1198,67.04,5
260000,2010,110000,Diesel,Individual,Manual,2,16.2,1493,110,5
280000,2016,100000,Diesel,Individual,Manual,1,25.32,1198,77,6
610000,2014,21000,Petrol,Individual,Manual,1,16.02,1373,93.7,7
300000,2013,60000,Diesel,Individual,Manual,2,23.5,1498,90,5
140000,2010,40000,Diesel,Individual,Manual,1,16.6,1405,70,5
229999,2008,50000,Petrol,Individual,Manual,1,19.81,1086,68.05,5
200000,2010,65000,Petrol,Individual,Manual,2,19,998,66.1,5
200000,2011,80000,Petrol,Individual,Manual,1,18.9,998,67.1,5
560000,2015,119000,Diesel,Individual,Manual,1,23.9,1582,126.2,5
750000,2016,80000,Diesel,Individual,Manual,1,24.52,1248,88.5,7
585000,2017,90000,Diesel,Individual,Manual,1,25.2,1248,74,5
760000,2016,20000,Petrol,Individual,Manual,1,17.01,1591,121.4,5
430000,2014,80000,Diesel,Individual,Manual,2,25.2,1248,74,5
480000,2020,44665,Diesel,Individual,Manual,1,25.32,1198,77,6
643000,2019,10000,Diesel,Individual,Manual,1,20.8,1493,113.4,5
500000,2018,60000,Petrol,Individual,Manual,1,20.14,1197,81.86,5
425000,2016,22000,Petrol,Individual,Manual,1,18.5,1198,86.8,5
250000,2014,25000,Petrol,Individual,Manual,1,22.74,796,47.3,5
285000,2016,70000,Diesel,Individual,Manual,1,27.62,793,47,5
160000,2008,123000,Petrol,Individual,Manual,3,17.5,1298,85.8,5
250000,2011,70000,Diesel,Individual,Manual,2,20.54,1598,103.6,5
170000,2013,70000,Petrol,Individual,Manual,2,18.6,1199,79.4,5
409999,2013,45000,Diesel,Individual,Manual,1,23.59,1364,67.06,5
400000,2015,40000,Petrol,Individual,Automatic,1,18.9,1197,82,5
700000,2019,30000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
350000,2007,90000,Petrol,Individual,Automatic,1,12.9,1799,130,5
660000,2016,34000,Petrol,Individual,Manual,2,17.5,1373,91.1,7
268000,2017,25000,Petrol,Individual,Manual,1,24.7,796,47.3,5
270000,2016,50000,Petrol,Individual,Manual,1,22.74,796,47.3,5
300000,2013,50000,Diesel,Individual,Manual,1,25.44,936,57.6,5
450000,2017,90000,Petrol,Individual,Manual,1,23.84,1199,84,5
220000,2012,70000,Diesel,Individual,Manual,2,25.44,936,57.6,5
250000,2009,146000,Diesel,Individual,Manual,2,13.93,2179,138,7
300000,2012,85000,Petrol,Individual,Manual,2,15.6,1196,70,5
88000,2009,201850,Diesel,Individual,Manual,2,17.88,1396,52.8,5
561000,2016,30000,Diesel,Individual,Manual,1,26.59,1248,74,5
755000,2018,15000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
235000,2017,25000,Petrol,Individual,Manual,1,22.7,799,53.64,5
165000,2011,90000,Petrol,Individual,Manual,1,20.92,998,67.1,5
190000,2008,80000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
110000,2011,50000,Diesel,Individual,Manual,1,17.2,1396,53.5,5
320000,2012,80000,Diesel,Individual,Manual,2,13.6,2523,63,8
540000,2016,38000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
180000,2013,60000,Petrol,Individual,Manual,1,21.1,814,55.2,5
270000,2016,100000,Petrol,Individual,Manual,3,15.37,1196,73,7
450000,2012,30000,Petrol,Individual,Manual,1,17.5,1197,85.8,5
450000,2014,30000,Petrol,Individual,Manual,1,19.1,1197,85.8,5
200000,2015,50000,Petrol,Individual,Manual,1,18.6,1199,76.8,5
425000,2017,42000,Petrol,Individual,Manual,1,23.84,1199,84,5
400000,2016,30000,Petrol,Individual,Manual,1,18.2,1199,82.4,5
125000,2009,60000,Petrol,Individual,Manual,3,19.7,796,46.3,5
1600000,2018,14000,Diesel,Individual,Manual,1,17.1,1956,170,5
900000,2015,22000,Petrol,Individual,Manual,1,17.4,1497,117.3,5
450000,2012,90000,Diesel,Individual,Manual,1,20.54,1598,103.6,5
210000,2011,46000,Petrol,Individual,Manual,1,20.92,998,67.1,5
801000,2018,20000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
317000,2014,15000,Diesel,Individual,Manual,1,15.42,1405,70,7
600000,2015,40000,Petrol,Individual,Manual,2,16.02,1373,93.7,7
330000,2014,30000,Petrol,Individual,Manual,2,18.5,1197,82.85,5
320000,2017,15000,Petrol,Individual,Manual,2,21.1,814,55.2,5
120000,2007,110000,Petrol,Individual,Manual,2,15.3,1341,83,5
130000,2009,70000,Petrol,Individual,Manual,2,19.7,796,46.3,5
220000,2015,80000,Petrol,Individual,Manual,1,18.2,1199,82.4,5
340000,2015,110000,Petrol,Individual,Manual,1,17.57,1193,88.7,5
200000,2013,70000,Diesel,Individual,Manual,2,19.68,1399,67,5
140000,2002,50000,Petrol,Individual,Manual,2,19.7,796,46.3,5
1000000,2013,190000,Diesel,Individual,Manual,1,12.99,2494,100.6,8
495000,2010,100000,Diesel,Individual,Manual,2,13.6,2523,63,7
236000,2015,60000,Petrol,Individual,Manual,1,22.74,796,47.3,5
390000,2015,40000,Petrol,Individual,Manual,1,20.51,998,67.04,5
275000,2009,90000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
503000,2015,110000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
775000,2017,32000,Diesel,Dealer,Manual,1,24.3,1248,88.5,5
1800000,2016,30000,Diesel,Individual,Automatic,1,11.36,2755,171.5,7
850000,2016,58000,Diesel,Individual,Manual,1,19.67,1582,126.2,5
750000,2018,5000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
570000,2018,25000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
580000,2018,32000,Petrol,Individual,Manual,1,18.9,1197,81.86,5
484999,2016,30000,Petrol,Individual,Manual,1,18.7,1199,88.7,5
700000,2017,43000,Petrol,Dealer,Manual,1,15.4,1497,117.3,7
415000,2012,60000,Petrol,Dealer,Manual,1,17.7,1497,113.42,5
325000,2015,50000,Petrol,Individual,Automatic,1,19.34,1198,76,5
550000,2018,14200,Petrol,Individual,Manual,1,18.16,1196,86.8,5
300000,2017,10000,Petrol,Individual,Manual,1,21.1,814,55.2,5
217000,2018,25000,Petrol,Individual,Manual,1,22.7,799,53.64,5
700000,2018,19100,Petrol,Individual,Manual,1,19,1194,94.68,5
466000,2019,25000,Petrol,Individual,Automatic,4,20.3,1086,68,5
484999,2014,54000,Diesel,Dealer,Manual,1,23,1498,98.96,5
670000,2018,35000,Diesel,Individual,Manual,1,22.71,1461,84.8,5
500000,2018,20000,Petrol,Individual,Manual,2,18.9,1197,81.86,5
675000,2016,52000,Diesel,Individual,Manual,1,23.65,1248,88.5,5
220000,2011,120000,Diesel,Individual,Manual,2,23,1396,90,5
1650000,2017,50000,Diesel,Individual,Manual,1,17.1,1956,170,5
630000,2013,120000,Diesel,Individual,Manual,2,20.77,1248,88.8,7
250000,2010,90000,Diesel,Individual,Manual,2,18.8,1248,90,5
120000,2004,120000,Petrol,Individual,Manual,3,18.9,998,67.1,5
300000,2015,101500,Diesel,Individual,Manual,2,21.14,1498,103.52,5
525000,2013,75000,Diesel,Individual,Automatic,1,22.32,1582,126.3,5
1100000,2016,100000,Diesel,Individual,Manual,1,15.4,1997,120,7
480000,2012,55735,Diesel,Individual,Manual,2,19.01,1461,108.45,5
605000,2014,80000,Diesel,Individual,Manual,2,15.1,2179,140,7
250000,2016,50000,Petrol,Individual,Manual,2,24.7,796,47.3,5
245000,2013,70000,Diesel,Individual,Manual,2,20,1399,68.1,5
210000,2012,76000,Petrol,Individual,Manual,4,20.36,1197,78.9,5
730000,2020,1500,Petrol,Individual,Manual,1,21.21,1197,81.8,5
500000,2012,76000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
400000,2015,40000,Petrol,Individual,Manual,1,20.51,998,67.04,5
280000,2015,60000,Petrol,Individual,Manual,2,21.1,814,55.2,5
561000,2009,170000,Diesel,Individual,Manual,3,12.8,2494,102,8
950000,2013,181491,Diesel,Dealer,Manual,1,13.5,2477,175.56,7
375000,2016,53319,Diesel,Dealer,Manual,1,25.44,936,56.3,5
700000,2017,40906,Diesel,Dealer,Manual,1,21.66,1498,108.62,5
375000,2012,31711,Petrol,Dealer,Manual,2,17.6,1496,88.7,5
270000,2012,43755,Petrol,Dealer,Manual,2,21.1,814,55.2,5
300000,2016,66693,Petrol,Dealer,Manual,1,25.17,799,53.3,5
225000,2010,59549,Petrol,Dealer,Manual,1,19,998,67.1,5
1350000,2015,94385,Diesel,Dealer,Manual,1,12.99,2494,100.6,8
200000,2010,73730,Petrol,Dealer,Manual,1,18.2,998,67.1,5
400000,2011,221889,Diesel,Dealer,Manual,1,22.32,1582,126.32,5
500000,2013,116104,Diesel,Dealer,Manual,1,25.8,1498,98.6,5
500000,2015,150546,Petrol,Dealer,Manual,1,22,1197,81.8,5
1500000,2013,148120,Diesel,Dealer,Manual,1,14.24,2755,174.5,7
555000,2015,20000,Petrol,Individual,Manual,2,15.8,1499,110,5
580000,2018,30000,Petrol,Individual,Automatic,1,18.9,1197,81.86,5
337000,2011,142000,Diesel,Individual,Manual,3,13.7,2179,138.1,7
175000,2011,20000,Diesel,Individual,Manual,1,12.2,1948,68,10
180000,2009,120000,Diesel,Individual,Manual,2,18.8,1248,90,5
200000,2011,80000,Petrol,Individual,Manual,1,19.81,1086,68.05,5
260000,2016,60000,Diesel,Individual,Manual,1,19.09,1405,69.01,5
350000,2016,25000,Petrol,Individual,Manual,1,23.01,999,67,5
409999,2011,50000,Diesel,Individual,Manual,2,13.6,2523,63,7
655000,2017,126000,Diesel,Individual,Manual,1,18.49,1493,100,7
370000,2015,170000,Diesel,Individual,Manual,1,26.59,1248,74,5
200000,2013,24000,Petrol,Individual,Manual,1,22.74,796,47.3,5
800000,2017,100000,Diesel,Individual,Manual,2,24.52,1248,88.5,7
550000,2019,10000,Petrol,Individual,Manual,1,24,1199,83.81,5
300000,2012,70000,Diesel,Individual,Manual,2,20,1399,68,5
220000,2017,40000,Petrol,Individual,Manual,1,16.8,796,34.2,8
196000,2011,110000,Petrol,Individual,Manual,1,18.9,998,67.1,5
135000,2008,80000,Petrol,Individual,Manual,2,19.81,1086,68.05,5
299000,2015,16500,Petrol,Individual,Manual,1,17.57,1193,88.7,5
300000,2017,30000,Petrol,Individual,Manual,1,23.95,998,67.05,5
720000,2017,80000,Diesel,Individual,Manual,1,24.52,1248,88.5,7
650000,2016,50000,Diesel,Individual,Manual,3,14.1,2179,147.94,7
300000,2016,25000,Petrol,Individual,Manual,1,23.95,998,67.05,5
750000,2019,20000,Diesel,Individual,Manual,1,24,1186,73.97,5
260000,2016,60000,Petrol,Individual,Manual,1,25.17,799,53.3,5
300000,2011,70000,Diesel,Individual,Manual,2,22.9,1248,74,5
600000,2014,50000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
250000,2015,52000,Petrol,Individual,Manual,1,23.95,998,67.05,5
420000,2014,80000,Diesel,Individual,Manual,1,23.4,1248,74,5
235000,2015,50000,Petrol,Individual,Manual,1,21.1,814,55.2,5
1100000,2016,60000,Diesel,Individual,Manual,1,15.4,2179,120,7
360000,2019,25000,Petrol,Individual,Manual,1,23.95,998,67.05,5
380000,2014,50000,Diesel,Individual,Manual,2,24,1120,70,5
650000,2016,125000,Diesel,Individual,Manual,1,22.77,1498,98.59,5
350000,2016,80000,Petrol,Individual,Manual,1,20.51,998,67.04,5
700000,2017,70000,Diesel,Individual,Manual,1,15.96,2523,63,9
270000,2010,90000,Diesel,Individual,Manual,3,23,1396,90,5
450000,2017,50000,Diesel,Individual,Manual,1,22.95,1248,74,5
630000,2016,101000,Diesel,Individual,Manual,1,16.55,2498,105,6
229999,2010,168000,Diesel,Individual,Manual,1,14,2498,112,7
229999,2010,168000,Diesel,Individual,Manual,1,14,2498,112,7
270000,2011,40000,Petrol,Individual,Manual,1,18.9,998,67.1,5
275000,2012,20000,Petrol,Individual,Manual,1,18.9,998,67.1,5
2625000,2017,9000,Diesel,Dealer,Automatic,1,13.6,1999,177,5
5150000,2019,20000,Petrol,Dealer,Automatic,1,22.37,2487,214.56,5
3200000,2017,45000,Diesel,Dealer,Automatic,1,19.33,1999,177,5
503000,2015,110000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
3800000,2019,20000,Diesel,Individual,Automatic,1,18,1969,190,5
2000000,2016,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494,157.7,5
225000,2013,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998,67.05,5
740000,2018,38817,Diesel,Dealer,Manual,1,27.39,1248,74,5
550000,2016,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199,88.7,5
750000,2013,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494,100.6,7
650000,2019,5621,Petrol,Trustmark Dealer,Automatic,1,22,1197,81.8,5
625000,2017,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496,88.73,5
600000,2018,69779,Petrol,Dealer,Automatic,1,22,1197,81.8,5
450000,2017,56290,Diesel,Dealer,Manual,1,24,1186,73.97,5
5400000,2019,7500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
5500000,2019,8500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
779000,2019,7032,Petrol,Trustmark Dealer,Automatic,1,19,1199,88.76,5
645000,2016,11000,Petrol,Dealer,Automatic,1,14.3,1598,103.5,5
2475000,2018,2000,Diesel,Dealer,Automatic,1,16.8,1984,150,5
634000,2015,165000,Diesel,Individual,Manual,1,18.49,1493,100,7
235000,2012,98500,Petrol,Individual,Manual,2,19,998,66.1,5
275000,2008,98000,Petrol,Individual,Manual,3,20.36,1197,78.9,5
700000,2014,40000,Diesel,Individual,Manual,2,16.55,2498,105,6
400000,2013,90000,Diesel,Individual,Manual,1,20.3,1248,92,5
215000,2012,90000,Petrol,Individual,Manual,3,19.7,796,46.3,5
150000,2009,110000,Diesel,Individual,Manual,2,17.1,1493,110,5
950000,2018,77800,Diesel,Individual,Manual,1,25.1,1248,88.5,5
730000,2015,100000,Diesel,Individual,Manual,1,18.49,1493,100,7
135000,2012,120000,Diesel,Individual,Manual,2,19,1405,71,5
350000,2016,80000,Petrol,Individual,Manual,2,19.1,1197,82,5
535000,2018,21000,Petrol,Individual,Manual,2,18.15,1198,82,6
455000,2018,100000,Petrol,Individual,Manual,2,19,1197,85.8,5
655000,2019,25000,Petrol,Individual,Manual,1,21.21,1197,81.8,5
800000,2019,30000,Diesel,Individual,Manual,3,23,1498,98.96,5
1100000,2018,25000,Petrol,Individual,Automatic,1,17.8,1496,105.5,5
3000000,2016,40000,Diesel,Individual,Automatic,1,13,2143,204,5
1225000,2012,160000,Diesel,Individual,Automatic,1,11.5,2982,169,7
340000,2018,51492,Petrol,Individual,Manual,1,18.15,1198,82,6
300000,2011,72000,Diesel,Individual,Manual,2,20.54,1598,103.6,5
370000,2016,60000,Petrol,Individual,Manual,1,18.16,1196,86.8,5
330000,2013,136000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
238000,2014,60000,Petrol,Individual,Manual,1,17.92,1086,62.1,5
200000,2013,90000,Petrol,Individual,Manual,1,17.92,1086,62.1,5
320000,2014,91000,Diesel,Individual,Manual,4,22.71,1461,84.8,5
114999,2009,90000,Petrol,Individual,Manual,4,17.92,1086,62.1,5
320000,2015,50000,Petrol,Individual,Manual,2,20.51,998,67.04,5
210000,2010,20000,Petrol,Individual,Manual,1,19.81,1086,68.05,5
200000,2011,120000,Diesel,Individual,Manual,1,14,2489,95,8
135000,2009,150000,Petrol,Individual,Manual,2,18.9,1061,67,5
350000,2015,52000,Diesel,Individual,Manual,1,19.09,1405,69.01,5
350000,2014,167000,Diesel,Individual,Manual,2,13.6,2523,63,8
680000,2017,40000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
200000,2010,190000,Diesel,Individual,Manual,2,17.8,1248,75,5
300000,2016,50000,Petrol,Individual,Manual,1,23.01,999,67,5
270000,2011,70000,Diesel,Individual,Manual,2,14,2498,112,7
225000,2012,80000,Petrol,Individual,Manual,2,18.9,998,67.1,5
250000,2008,120000,Diesel,Individual,Manual,1,13.6,2523,63,8
590000,2015,40000,Diesel,Individual,Manual,2,18.49,1493,100,7
290000,2015,17000,Petrol,Individual,Manual,1,21.1,814,55.2,5
100000,2010,180000,Petrol,Individual,Manual,2,19,998,67.1,5
395000,2016,50000,Petrol,Individual,Manual,1,23.1,998,67.04,5
195000,2014,65000,Petrol,Individual,Manual,2,21.1,814,55.2,5
45000,2011,10000,Petrol,Individual,Manual,3,26,624,35,4
270000,2009,70000,Diesel,Individual,Manual,2,13.6,2523,63,8
600000,2014,90000,Diesel,Individual,Manual,2,13.58,2499,72.4,9
715000,2015,50000,Diesel,Individual,Manual,1,22.54,1396,88.73,5
600000,2019,10000,Petrol,Individual,Manual,1,18.6,1197,81.86,5
875000,2019,25000,Diesel,Individual,Manual,1,18.49,1493,100,7
420000,2011,100000,Diesel,Individual,Manual,2,13.5,2179,115,5
325000,2007,70000,Petrol,Individual,Automatic,2,10.1,2354,152,5
385000,2017,30000,Petrol,Individual,Manual,1,20.63,1198,67.06,5
300000,2016,40000,Petrol,Individual,Manual,1,18.15,1198,82,6
335000,2012,135000,Diesel,Individual,Manual,1,21.9,1396,88.76,5
300000,2014,35000,Petrol,Individual,Manual,1,23.1,998,67.04,5
80000,2004,120000,Petrol,Individual,Manual,2,13.2,1495,94,5
400000,2012,120000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
168000,2012,190000,Diesel,Individual,Manual,2,19.09,1396,69,5
550000,2016,120000,Diesel,Individual,Manual,1,15.96,2523,62.1,9
320000,2011,175000,Diesel,Individual,Manual,3,13.6,2523,63,7
320000,2011,175000,Diesel,Individual,Manual,3,15.96,2523,63,9
350000,2011,25000,Petrol,Individual,Manual,2,16.95,1498,97.7,5
280000,2013,80000,Diesel,Individual,Manual,1,21.02,1248,88.76,5
550000,2017,70000,Diesel,Individual,Manual,2,24.4,1120,71,5
500000,2018,10000,Petrol,Individual,Manual,1,20.14,1197,81.86,5
700000,2019,6000,Petrol,Individual,Manual,1,19,1194,94.68,5
380000,2013,90000,Diesel,Individual,Manual,2,20.5,1598,103.5,5
340000,2012,110000,Diesel,Individual,Manual,2,15.96,2523,63,9
160000,2007,120000,Diesel,Individual,Manual,3,13.6,2523,63,9
750000,2014,50000,Diesel,Individual,Manual,1,12.99,2494,100.6,7
531000,2018,20000,Petrol,Individual,Automatic,1,18.9,1197,81.86,5
300000,2017,35000,Petrol,Individual,Manual,1,23.01,999,67,5
350000,2014,60000,Diesel,Individual,Manual,2,20.14,1498,88.8,5
150000,2010,68000,Petrol,Individual,Manual,4,18.6,1199,79.4,5
450000,2015,30000,Petrol,Individual,Manual,1,20.4,1197,81.8,5
1625000,2017,54000,Diesel,Individual,Manual,1,16,2179,140,7
85000,2006,120000,Diesel,Individual,Manual,3,16.8,1405,68,5
450000,2018,30000,Petrol,Individual,Manual,1,18.9,1197,81.86,5
360000,2017,50000,Diesel,Individual,Manual,1,27.28,1047,69,5
390000,2020,6000,Petrol,Individual,Manual,1,23.95,998,67.05,5
145000,2011,50000,Petrol,Individual,Manual,2,15.37,1196,73,7
540000,2012,90000,Diesel,Individual,Manual,3,12.05,2179,120,8
290000,2008,126000,Diesel,Individual,Manual,3,12.8,2494,102,8
300000,2013,90000,Diesel,Individual,Manual,1,25,1396,69,5
565000,2017,80000,Petrol,Individual,Manual,1,18.16,1196,86.8,5
